video_id,title,channel_name,subscriber_count,category,publish_date,trending_date,days_to_trend,year,month,day_of_week,trending_country,language,duration_seconds,views,likes,dislikes,comments,like_view_ratio_pct,comment_view_ratio_pct,engagement_score
VID004827,🔥 Kendrick Lamar NEW SONG 2023,TopShow,217164,Music,22-04-2024,25-04-2024,3,2024,4,Monday,US,en,233,126384,18440,6158,1155,14.5905,0.9139,17.3321
VID004828,NEW Lethal Company Update is INSANE,MrTech,523004,Gaming,25-03-2026,30-03-2026,5,2026,3,Wednesday,VN,vi,3339,303892,23534,3641,2438,7.7442,0.8023,10.151
VID004829,You Won't BELIEVE What Happened Next!,MegaChannel,7148863,Entertainment,11-06-2025,14-06-2025,3,2025,6,Wednesday,BR,pt,412,777552,49778,11174,16151,6.4019,2.0772,12.6334
VID004830,UNBELIEVABLE AI tools You Have to See,PrimeSports,288550,Pets & Animals,09-12-2024,11-12-2024,2,2024,12,Monday,US,en,2127,865780,58289,8793,8296,6.7325,0.9582,9.6072
VID004831,BREAKING: NBA Finals | Full Coverage,IceChannel,227091,News & Politics,09-12-2025,11-12-2025,2,2025,12,Tuesday,PH,en,160,192631,20378,5508,1289,10.5788,0.6692,12.5862
VID004832,BREAKING: NBA Finals | Full Coverage,OfficialPlays,10340,News & Politics,18-04-2025,18-04-2025,0,2025,4,Friday,TR,tr,580,100184,6484,1322,804,6.4721,0.8025,8.8797
VID004833,We Found the AMAZING AI tools,DailyPlus,3264,Howto & Style,18-03-2026,21-03-2026,3,2026,3,Wednesday,VN,vi,861,10000,440,117,28,4.4,0.28,5.24
VID004834,I Spent $1000 on survival challenge,DarkNation,12715890,Entertainment,07-01-2022,09-01-2022,2,2022,1,Friday,MX,es,562,322341521,12056826,3680419,1532080,3.7404,0.4753,5.1663
VID004835,Midnight - Ed Sheeran (Live Performance),TeamShorts,10379,Music,23-09-2020,23-09-2020,0,2020,9,Wednesday,US,en,239,10000,732,202,48,7.32,0.48,8.76
VID004836,Fire - Drake (Live Performance),WildChannel,2456551,Music,20-01-2026,22-01-2026,2,2026,1,Tuesday,US,en,317,397070,24527,5770,3812,6.177,0.96,9.0571
VID004837,NEW Lethal Company Update is INSANE,WildShow,30879,Gaming,30-11-2024,03-12-2024,3,2024,11,Saturday,ID,id,1136,10000,175,25,61,1.75,0.61,3.58
VID004838,Boxing Highlights | IPL,PrimeStudio,1345409,Sports,25-01-2020,27-01-2020,2,2020,1,Saturday,US,en,3502,288726,6152,959,371,2.1307,0.1285,2.5162
VID004839,We Found the CRAZY luxury items,GlobalWorld,6648279,Shows,02-05-2024,04-05-2024,2,2024,5,Thursday,MX,es,327,1900326,140025,12878,4112,7.3685,0.2164,8.0176
VID004840,The Future of 5G is HERE,UltraMedia,17173,Science & Technology,12-06-2024,15-06-2024,3,2024,6,Wednesday,IN,en,185,10000,268,47,167,2.68,1.67,7.69
VID004841,We Tried mystery box For 24 Hours,TeamExplains,115668,Entertainment,19-04-2023,21-04-2023,2,2023,4,Wednesday,SA,ar,758,10000,355,40,27,3.55,0.27,4.36
VID004842,We Found the EPIC AI tools,StarWorld,54960,Howto & Style,13-08-2022,13-08-2022,0,2022,8,Saturday,IN,en,455,10000,1280,197,34,12.8,0.34,13.82
VID004843,Psychology Explained in 30 Minutes,FireNetwork,68894,Education,24-03-2025,26-03-2025,2,2025,3,Monday,VN,vi,971,39065,516,109,428,1.3209,1.0956,4.6077
VID004844,🔥 Drake NEW SONG 2026,SunNews,146671,Music,10-04-2024,10-04-2024,0,2024,4,Wednesday,GB,en,382,92657,3208,730,1006,3.4622,1.0857,6.7194
VID004845,We Found the UNBELIEVABLE luxury items,MoonFilms,82064,Comedy,18-10-2023,18-10-2023,0,2023,10,Wednesday,US,en,543,10000,727,129,85,7.27,0.85,9.82
VID004846,This gadgets is UNREAL,MrHD,4469367,People & Blogs,10-08-2020,11-08-2020,1,2020,8,Monday,BR,pt,371,123063,8892,2593,645,7.2256,0.5241,8.7979
VID004847,KSI FINALLY Reveals The Truth,TrueTech,1000,Entertainment,05-08-2022,08-08-2022,3,2022,8,Friday,CA,en,786,10000,256,59,53,2.56,0.53,4.15
VID004848,INSANE survival challenge You Have to See,PrimeExplains,177250,People & Blogs,03-03-2022,04-03-2022,1,2022,3,Thursday,FR,fr,142,32435,1709,144,157,5.269,0.484,6.7211
VID004849,You Won't BELIEVE What Happened Next!,SkyMedia,408863,Entertainment,30-05-2025,06-06-2025,7,2025,5,Friday,DE,de,1414,407030,14240,3439,1247,3.4985,0.3064,4.4176
VID004850,Wild | Drake ft. 21 Savage,StarWorld,554046,Music,09-08-2023,11-08-2023,2,2023,8,Wednesday,DE,de,235,4401766,320393,51675,26884,7.2787,0.6108,9.111
VID004851,Forever - Doja Cat (Live Performance),BrightPlays,65072,Music,18-11-2023,19-11-2023,1,2023,11,Saturday,GB,en,194,25615,1645,357,237,6.422,0.9252,9.1977
VID004852,This TikTok trends is UNREAL,StarBeast,1382052,Travel & Events,17-07-2025,17-07-2025,0,2025,7,Thursday,GB,en,934,486947,41478,2210,4315,8.518,0.8861,11.1764
VID004853,🔥 Olivia Rodrigo NEW SONG 2026,CoolGaming,19276,Music,17-08-2024,20-08-2024,3,2024,8,Saturday,MX,es,414,10000,443,24,24,4.43,0.24,5.15
VID004854,NEW GTA 6 Update is INSANE,WorldShorts,19646,Gaming,07-08-2020,10-08-2020,3,2020,8,Friday,AU,en,2153,74703,4665,1569,96,6.2447,0.1285,6.6303
VID004855,UNBELIEVABLE survival challenge You Have to See,MoonGaming,1000,People & Blogs,17-10-2020,18-10-2020,1,2020,10,Saturday,KR,ko,172,10000,517,146,30,5.17,0.3,6.07
VID004856,AMAZING fast food You Have to See,StudioNetwork,182190,Film & Animation,09-12-2024,10-12-2024,1,2024,12,Monday,FR,fr,873,2604720,68483,4393,4237,2.6292,0.1627,3.1172
VID004857,I Beat Lethal Company Without jumping,CoolTech,28102,Gaming,16-01-2024,17-01-2024,1,2024,1,Tuesday,JP,ja,913,10000,378,110,25,3.78,0.25,4.53
VID004858,Boxing Highlights | World Cup,SunDaily,16504,Sports,13-01-2023,16-01-2023,3,2023,1,Friday,CA,en,527,24381,907,59,211,3.7201,0.8654,6.3164
VID004859,We Found the EPIC gadgets,SkyDaily,76624,Nonprofits & Activism,31-07-2025,01-08-2025,1,2025,7,Thursday,US,en,335,161135,7292,817,925,4.5254,0.5741,6.2476
VID004860,🔥 Taylor Swift NEW SONG 2021,WildReacts,171086,Music,25-10-2024,26-10-2024,1,2024,10,Friday,AU,en,147,16959,1451,121,88,8.5559,0.5189,10.1126
VID004861,Galaxy S26 Review - Is It Worth It?,CoolPlus,3647349,Science & Technology,07-08-2021,07-08-2021,0,2021,8,Saturday,IN,en,802,811934,46893,12411,7457,5.7755,0.9184,8.5307
VID004862,Learn Philosophy - Complete Beginner Guide,SunNews,8609,Education,29-05-2024,01-06-2024,3,2024,5,Wednesday,ID,id,940,59152,1280,144,86,2.1639,0.1454,2.6001
VID004863,We Tried mystery box For 24 Hours,StudioComedy,82762,Entertainment,26-03-2026,09-04-2026,14,2026,3,Thursday,FR,fr,655,17693,273,16,77,1.543,0.4352,2.8486
VID004864,I Spent $500 on survival challenge,BestShow,1000,Entertainment,27-01-2026,28-01-2026,1,2026,1,Tuesday,BR,pt,484,10000,512,27,14,5.12,0.14,5.54
VID004865,🔥 Billie Eilish NEW SONG 2025,TheCentral,1686044,Music,20-01-2023,23-01-2023,3,2023,1,Friday,US,en,414,76329,4830,758,364,6.3279,0.4769,7.7585
VID004866,Pokimane plays Fortnite for the first time,SuperDaily,92007,Gaming,08-08-2022,08-08-2022,0,2022,8,Monday,US,en,283,163731,3113,512,908,1.9013,0.5546,3.565
VID004867,MrBeast FINALLY Reveals The Truth,CoolReacts,423529,Entertainment,11-01-2023,12-01-2023,1,2023,1,Wednesday,US,en,2719,77879,4130,1391,762,5.3031,0.9784,8.2384
VID004868,The Most SHOCKING luxury items Ever,DailyShorts,67451,Entertainment,05-06-2020,06-06-2020,1,2020,6,Friday,US,en,1985,61581,4164,1441,413,6.7618,0.6707,8.7738
VID004869,Why Blockchain Will Change Everything,DrHD,1442280,Science & Technology,27-08-2023,29-08-2023,2,2023,8,Sunday,ID,id,741,1361487,133640,31731,12061,9.8157,0.8859,12.4733
VID004870,The Weeknd - Stay (Official Music Video),WorldMedia,41349,Music,02-04-2025,03-04-2025,1,2025,4,Wednesday,PH,en,189,10000,707,111,90,7.07,0.9,9.77
VID004871,I Spent $500 on mystery box,SunShorts,142361,Entertainment,24-06-2024,08-07-2024,14,2024,6,Monday,ID,id,415,10000,557,77,74,5.57,0.74,7.79
VID004872,This AI tools is UNREAL,StudioHub,472892,Film & Animation,17-01-2023,19-01-2023,2,2023,1,Tuesday,BR,pt,277,412291,35588,4226,5966,8.6318,1.447,12.9729
VID004873,NEW Elden Ring Update is INSANE,MegaVlogs,2131227,Gaming,30-09-2022,14-10-2022,14,2022,9,Friday,GB,en,1296,2853755,127647,20102,17728,4.4729,0.6212,6.3366
VID004874,The Most AMAZING mystery box Ever,WorldWorld,43373,Entertainment,25-05-2022,30-05-2022,5,2022,5,Wednesday,US,en,1140,10000,508,123,188,5.08,1.88,10.72
VID004875,This fast food is UNREAL,OfficialFilms,29351,People & Blogs,30-01-2022,31-01-2022,1,2022,1,Sunday,DE,de,861,10000,183,14,76,1.83,0.76,4.11
VID004876,Lakers vs Nuggets - INCREDIBLE Finish!,OfficialMusic,484590,Sports,11-04-2024,11-04-2024,0,2024,4,Thursday,CO,es,1143,38499,2402,467,105,6.2391,0.2727,7.0573
VID004877,This gadgets is UNREAL,GlobalLive,222466,People & Blogs,14-11-2020,19-11-2020,5,2020,11,Saturday,PK,ur,256,23444,3271,1075,396,13.9524,1.6891,19.0198
VID004878,Elden Ring but on IMPOSSIBLE difficulty,RealZone,15253,Gaming,08-10-2020,15-10-2020,7,2020,10,Thursday,FR,fr,1306,19290,100,20,11,0.5184,0.057,0.6895
VID004879,Zelda but with 100 players,MrShow,264479,Gaming,04-10-2025,11-10-2025,7,2025,10,Saturday,IN,en,629,11028,871,121,334,7.8981,3.0287,16.984
VID004880,UNBELIEVABLE luxury items You Have to See,MaxStudio,91539,Howto & Style,16-10-2020,19-10-2020,3,2020,10,Friday,US,en,106,10000,248,28,94,2.48,0.94,5.3
VID004881,Travis Scott - Ocean [Lyrics],StarHub,540593,Music,10-01-2025,15-01-2025,5,2025,1,Friday,KR,ko,239,1052498,32113,2538,8432,3.0511,0.8011,5.4545
VID004882,We Tried fast food For 24 Hours,StarSports,50147,Entertainment,19-03-2025,21-03-2025,2,2025,3,Wednesday,US,en,1643,10665,777,260,20,7.2855,0.1875,7.8481
VID004883,Ed Sheeran - Gone (Official Music Video),PrimeNetwork,1864388,Music,03-06-2020,04-06-2020,1,2020,6,Wednesday,IN,en,327,1583883,114969,37321,8442,7.2587,0.533,8.8577
VID004884,BREAKING: Champions League | Full Coverage,ProExplains,111098,News & Politics,09-01-2026,09-01-2026,0,2026,1,Friday,US,en,58,102826,9883,2905,542,9.6114,0.5271,11.1927
VID004885,We Found the EPIC TikTok trends,CoolMusic,12472,Film & Animation,11-04-2024,12-04-2024,1,2024,4,Thursday,IN,en,1184,17648,568,153,241,3.2185,1.3656,7.3153
VID004886,We Found the EPIC fast food,BestShorts,2889709,Film & Animation,06-12-2021,08-12-2021,2,2021,12,Monday,IN,en,150,14997651,348203,33466,145460,2.3217,0.9699,5.2314
VID004887,EPIC AI tools You Have to See,TopMedia,62845,People & Blogs,11-10-2025,18-10-2025,7,2025,10,Saturday,GB,en,351,48107,2534,129,190,5.2674,0.395,6.4523
VID004888,AMAZING AI tools You Have to See,DailyShorts,410181,Howto & Style,24-02-2026,24-02-2026,0,2026,2,Tuesday,FR,fr,2222,34789,3375,936,97,9.7013,0.2788,10.5378
VID004889,UNBELIEVABLE luxury items You Have to See,StarHD,12561,Film & Animation,19-09-2020,20-09-2020,1,2020,9,Saturday,BR,pt,1441,10000,1165,106,28,11.65,0.28,12.49
VID004890,Travis Scott - Ocean [Lyrics],IceChannel,26974,Music,30-07-2020,06-08-2020,7,2020,7,Thursday,IN,en,147,29788,1537,162,155,5.1598,0.5203,6.7208
VID004891,BREAKING: Olympics | Full Coverage,ProExplains,764148,News & Politics,12-03-2026,19-03-2026,7,2026,3,Thursday,US,en,318,1621057,139454,8422,14785,8.6027,0.9121,11.3388
VID004892,We Found the INSANE mystery box,DarkVlogs,265662,Shorts,22-07-2022,25-07-2022,3,2022,7,Friday,US,en,22,111847,10396,2066,927,9.2948,0.8288,11.7813
VID004893,We Found the AMAZING gadgets,DrPlays,1573946,Comedy,07-10-2024,12-10-2024,5,2024,10,Monday,US,en,496,643371,17987,4183,3482,2.7957,0.5412,4.4194
VID004894,INSANE mystery box You Have to See,TopVlogs,39116,Comedy,12-10-2021,12-10-2021,0,2021,10,Tuesday,DE,de,1316,10000,671,51,34,6.71,0.34,7.73
VID004895,Psychology Explained in 30 Minutes,RealNation,760378,Education,29-08-2024,01-09-2024,3,2024,8,Thursday,RU,ru,229,48651,2476,201,225,5.0893,0.4625,6.4767
VID004896,5G vs Copilot - Ultimate Comparison,DrNews,5146,Science & Technology,24-02-2020,24-02-2020,0,2020,2,Monday,US,en,438,10000,349,28,94,3.49,0.94,6.31
VID004897,This fast food is UNREAL,ProBeast,463395,People & Blogs,20-09-2022,27-09-2022,7,2022,9,Tuesday,US,en,181,34233,1442,78,76,4.2123,0.222,4.8783
VID004898,Wild | Dua Lipa ft. Nicki Minaj,WorldMedia,54398590,Music,09-02-2023,10-02-2023,1,2023,2,Thursday,DE,de,364,53265841,785590,168029,329143,1.4748,0.6179,3.3286
VID004899,Ninja plays GTA 6 for the first time,PrimeChannel,24137277,Gaming,24-01-2022,25-01-2022,1,2022,1,Monday,TR,tr,1235,2413749,56742,12889,14676,2.3508,0.608,4.1748
VID004900,CRAZY TikTok trends You Have to See,RealBeast,128180,Nonprofits & Activism,20-03-2025,21-03-2025,1,2025,3,Thursday,US,en,267,78329,2421,461,497,3.0908,0.6345,4.9943
VID004901,Doja Cat - Gone (Official Music Video),TeamClips,100707,Music,26-08-2025,02-09-2025,7,2025,8,Tuesday,AU,en,369,31260,2686,224,396,8.5925,1.2668,12.3928
VID004902,This survival challenge is UNREAL,TheLive,65840,Nonprofits & Activism,25-05-2022,26-05-2022,1,2022,5,Wednesday,TR,tr,426,20153,629,105,60,3.1211,0.2977,4.0143
VID004903,I Tested Robotics For 30 Days,IceSports,1772319,Science & Technology,13-01-2023,27-01-2023,14,2023,1,Friday,FR,fr,1012,64353,1983,352,268,3.0814,0.4165,4.3308
VID004904,This luxury items is UNREAL,IceWorld,132425,People & Blogs,28-05-2022,30-05-2022,2,2022,5,Saturday,BR,pt,343,1117251,88441,5057,9721,7.9159,0.8701,10.5262
VID004905,Tennis Highlights | IPL,OfficialHub,655684,Sports,29-03-2023,31-03-2023,2,2023,3,Wednesday,BR,pt,187,526383,12306,4080,4209,2.3378,0.7996,4.7367
VID004906,Forever | Kendrick Lamar ft. Post Malone,BestStudio,867411,Music,17-12-2024,22-12-2024,5,2024,12,Tuesday,KR,ko,253,223694,8680,710,2751,3.8803,1.2298,7.5697
VID004907,Ed Sheeran - Midnight [Lyrics],TeamComedy,3312709,Music,24-06-2025,27-06-2025,3,2025,6,Tuesday,US,en,331,167343,13320,800,265,7.9597,0.1584,8.4348
VID004908,We Found the SHOCKING fast food,DrChannel,115156,Autos & Vehicles,01-12-2020,01-12-2020,0,2020,12,Tuesday,AU,en,1021,10000,1281,287,25,12.81,0.25,13.56
VID004909,AI vs Copilot - Ultimate Comparison,MegaTech,80408,Science & Technology,05-09-2020,08-09-2020,3,2020,9,Saturday,DE,de,2436,25880,2404,388,307,9.289,1.1862,12.8478
VID004910,Lakers vs Liverpool - INCREDIBLE Finish!,StarPlays,4814,Sports,29-03-2022,03-04-2022,5,2022,3,Tuesday,US,en,473,10000,336,90,106,3.36,1.06,6.54
VID004911,We Found the CRAZY fast food,WildMusic,2354871,People & Blogs,14-01-2022,15-01-2022,1,2022,1,Friday,IN,en,145,4410107,120288,28469,26676,2.7276,0.6049,4.5422
VID004912,This survival challenge is UNREAL,OfficialNetwork,403198,Travel & Events,28-09-2021,05-10-2021,7,2021,9,Tuesday,BR,pt,441,71572,3630,866,829,5.0718,1.1583,8.5466
VID004913,We Tried mystery box For 24 Hours,WorldComedy,1244765,Entertainment,19-02-2020,22-02-2020,3,2020,2,Wednesday,US,en,181,130892,11627,3963,153,8.8829,0.1169,9.2336
VID004914,NEW Fortnite Update is INSANE,WildCentral,1863838,Gaming,13-02-2025,16-02-2025,3,2025,2,Thursday,CA,en,309,5897524,149670,8931,32711,2.5378,0.5547,4.2018
VID004915,Thunder | Olivia Rodrigo ft. Future,IceNews,64101,Music,09-05-2020,11-05-2020,2,2020,5,Saturday,US,en,290,36534,1980,488,165,5.4196,0.4516,6.7745
VID004916,INSANE mystery box You Have to See,TopNews,432041,People & Blogs,19-07-2020,19-07-2020,0,2020,7,Sunday,US,en,1121,3279336,332629,64717,19653,10.1432,0.5993,11.9411
VID004917,UNBELIEVABLE AI tools You Have to See,StarBeast,7493,Howto & Style,24-04-2025,25-04-2025,1,2025,4,Thursday,BR,pt,1391,10000,468,127,21,4.68,0.21,5.31
VID004918,This fast food is UNREAL,WildShow,78103,Pets & Animals,11-07-2024,12-07-2024,1,2024,7,Thursday,US,en,522,10000,883,198,49,8.83,0.49,10.3
VID004919,Billie Eilish - Ocean (Official Music Video),DarkNation,250230,Music,30-10-2020,30-10-2020,0,2020,10,Friday,US,en,286,2036727,69078,8079,34031,3.3916,1.6709,8.4042
VID004920,🔥 Metro Boomin NEW SONG 2023,WorldFilms,325920,Music,01-03-2023,08-03-2023,7,2023,3,Wednesday,KR,ko,320,4671440,356214,117671,39681,7.6254,0.8494,10.1737
VID004921,I Beat Minecraft Without dying,IceTech,9022,Gaming,26-05-2025,09-06-2025,14,2025,5,Monday,IN,en,1049,10000,606,133,46,6.06,0.46,7.44
VID004922,INSANE survival challenge You Have to See,WorldZone,6459,People & Blogs,27-10-2020,30-10-2020,3,2020,10,Tuesday,US,en,444,10000,134,34,46,1.34,0.46,2.72
VID004923,🔥 The Weeknd NEW SONG 2021,TrueStudio,11918502,Music,26-02-2025,05-03-2025,7,2025,2,Wednesday,BR,pt,208,6272327,415518,47739,37683,6.6246,0.6008,8.427
VID004924,I Beat Valorant Without weapons,FireComedy,411605,Gaming,20-11-2023,25-11-2023,5,2023,11,Monday,BR,pt,326,10000,441,72,30,4.41,0.3,5.31
VID004925,Neuralink vs Copilot - Ultimate Comparison,MrNetwork,850720,Science & Technology,03-12-2021,06-12-2021,3,2021,12,Friday,RU,ru,1278,57827,3772,702,216,6.5229,0.3735,7.6435
VID004926,This gadgets is UNREAL,BestPlays,2432288,People & Blogs,21-04-2020,21-04-2020,0,2020,4,Tuesday,DE,de,2174,1953441,26000,4602,5992,1.331,0.3067,2.2512
VID004927,CRAZY mystery box You Have to See,BestPlus,132123,People & Blogs,31-03-2020,03-04-2020,3,2020,3,Tuesday,BR,pt,1351,29302,786,191,90,2.6824,0.3071,3.6038
VID004928,GTA 6 but with 100 players,BrightBeast,698761,Gaming,21-08-2025,21-08-2025,0,2025,8,Thursday,US,en,1160,10000,613,86,70,6.13,0.7,8.23
VID004929,NEW Valorant Update is INSANE,PrimeTech,46683,Gaming,04-05-2024,04-05-2024,0,2024,5,Saturday,IN,en,2742,13602,564,141,103,4.1464,0.7572,6.4182
VID004930,Ariana Grande - Sunrise [Lyrics],TrueCentral,439446,Music,23-09-2023,25-09-2023,2,2023,9,Saturday,US,en,251,321895,8051,2427,3846,2.5011,1.1948,6.0855
VID004931,We Found the EPIC fast food,WildSports,47222,People & Blogs,02-03-2024,16-03-2024,14,2024,3,Saturday,US,en,2281,10000,998,314,71,9.98,0.71,12.11
VID004932,SHOCKING TikTok trends You Have to See,GlobalShorts,8404,People & Blogs,18-06-2023,19-06-2023,1,2023,6,Sunday,GB,en,1033,10000,269,29,94,2.69,0.94,5.51
VID004933,We Found the AMAZING survival challenge,OfficialFilms,75936,Film & Animation,14-03-2025,19-03-2025,5,2025,3,Friday,TH,th,991,466242,44578,2851,325,9.5611,0.0697,9.7702
VID004934,🔥 Ariana Grande NEW SONG 2025,DailyGaming,927363,Music,10-02-2020,15-02-2020,5,2020,2,Monday,IN,en,408,1574030,166218,23929,20267,10.56,1.2876,14.4228
VID004935,President Makes SHOCKING Announcement,DarkPlus,685297,News & Politics,01-11-2024,06-11-2024,5,2024,11,Friday,DE,de,402,71146,4333,1074,825,6.0903,1.1596,9.5691
VID004936,We Found the SATISFYING fast food,SunTech,161877,Autos & Vehicles,05-01-2026,07-01-2026,2,2026,1,Monday,DE,de,505,30024,1578,218,206,5.2558,0.6861,7.3141
VID004937,This survival challenge is UNREAL,EpicNation,221258,Comedy,09-07-2020,11-07-2020,2,2020,7,Thursday,US,en,778,176977,12039,3855,1589,6.8026,0.8979,9.4961
VID004938,You Won't BELIEVE What Happened Next!,SuperPlus,215752,Entertainment,08-08-2023,11-08-2023,3,2023,8,Tuesday,RU,ru,1948,26820,1430,306,189,5.3318,0.7047,7.4459
VID004939,This luxury items is UNREAL,WildExplains,96183,People & Blogs,21-03-2021,26-03-2021,5,2021,3,Sunday,ID,id,384,40049,2613,687,582,6.5245,1.4532,10.8842
VID004940,Learn Calculus - Complete Beginner Guide,BrightNation,31612,Education,20-05-2022,25-05-2022,5,2022,5,Friday,US,en,803,12748,563,113,37,4.4164,0.2902,5.2871
VID004941,Wild - Ed Sheeran (Live Performance),TeamExplains,325014,Music,06-07-2023,11-07-2023,5,2023,7,Thursday,FR,fr,368,282355,31478,10121,1470,11.1484,0.5206,12.7102
VID004942,This gadgets is UNREAL,ProBeast,15336920,Film & Animation,16-11-2020,16-11-2020,0,2020,11,Monday,TH,th,471,2797228,51056,12123,3801,1.8252,0.1359,2.2329
VID004943,Gone | Travis Scott ft. 21 Savage,MegaLive,765311,Music,19-01-2023,22-01-2023,3,2023,1,Thursday,PH,en,189,689813,31272,3287,2052,4.5334,0.2975,5.4258
VID004944,BREAKING: Champions League | Full Coverage,TopMusic,533496,News & Politics,16-09-2022,17-09-2022,1,2022,9,Friday,BR,pt,126,143707,3578,989,889,2.4898,0.6186,4.3456
VID004945,The Future of AI is HERE,TheOfficial,125702,Science & Technology,10-04-2021,10-04-2021,0,2021,4,Saturday,KR,ko,880,46678,2087,185,735,4.4711,1.5746,9.1949
VID004946,This survival challenge is UNREAL,WildVlogs,365528,Film & Animation,10-04-2020,12-04-2020,2,2020,4,Friday,MX,es,1206,19029,2435,838,73,12.7963,0.3836,13.9471
VID004947,Fire | Billie Eilish ft. Post Malone,GlobalClips,289205,Music,28-12-2025,30-12-2025,2,2025,12,Sunday,RU,ru,185,10000,1469,74,26,14.69,0.26,15.47
VID004948,EPIC TikTok trends You Have to See,OfficialFilms,3767880,People & Blogs,10-12-2021,12-12-2021,2,2021,12,Friday,DE,de,241,1707783,35918,10134,14539,2.1032,0.8513,4.6572
VID004949,Palworld but with 100 players,ProFilms,1646108,Gaming,14-10-2025,17-10-2025,3,2025,10,Tuesday,FR,fr,3077,3139934,45380,7127,32683,1.4453,1.0409,4.5679
VID004950,EPIC survival challenge You Have to See,FireComedy,15810,Comedy,02-05-2025,05-05-2025,3,2025,5,Friday,ID,id,1677,10000,512,176,16,5.12,0.16,5.6
VID004951,UNBELIEVABLE fast food You Have to See,DrSports,3118,Shows,12-03-2020,13-03-2020,1,2020,3,Thursday,EG,ar,396,10000,289,26,85,2.89,0.85,5.44
VID004952,This gadgets is UNREAL,SkyTV,24783,Nonprofits & Activism,12-01-2025,14-01-2025,2,2025,1,Sunday,PK,ur,4154,14737,569,32,105,3.861,0.7125,5.9985
VID004953,Charli D'Amelio FINALLY Reveals The Truth,SuperOfficial,1288,Entertainment,07-11-2021,08-11-2021,1,2021,11,Sunday,US,en,777,10000,376,74,4,3.76,0.04,3.88
VID004954,This TikTok trends is UNREAL,FireCentral,473138,Comedy,28-02-2022,02-03-2022,2,2022,2,Monday,IN,en,586,42925,4286,693,315,9.9849,0.7338,12.1864
VID004955,Olivia Rodrigo - Ice (Official Music Video),TopHD,912543,Music,27-07-2020,30-07-2020,3,2020,7,Monday,RU,ru,370,21323,668,79,158,3.1328,0.741,5.3557
